param-n,cbn-regression-cubic-real,cbn-regression-cubic-sys,cbn-regression-cubic-user,cbv-regression-quadratic-real,cbv-regression-quadratic-sys,cbv-regression-quadratic-user,lazy-regression-quadratic-real,lazy-regression-quadratic-sys,lazy-regression-quadratic-user,native-compute(1)-native-compute-compilation-real,native-compute(1)-native-compute-conversion-to-native-code-real,native-compute(1)-native-compute-evaluation-real,native-compute(1)-native-compute-reification-real,native-compute(1)-regression-quadratic-real,native-compute(1)-regression-quadratic-sys,native-compute(1)-regression-quadratic-user,native-compute(2)-native-compute-compilation-real,native-compute(2)-native-compute-conversion-to-native-code-real,native-compute(2)-native-compute-evaluation-real,native-compute(2)-native-compute-reification-real,native-compute(2)-regression-quadratic-real,native-compute(2)-regression-quadratic-sys,native-compute(2)-regression-quadratic-user,simpl-regression-cubic-real,simpl-regression-cubic-sys,simpl-regression-cubic-user,vm-compute-regression-quadratic-real,vm-compute-regression-quadratic-sys,vm-compute-regression-quadratic-user
590,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.,0.006
593,,,,0.085,0.,0.085,,,,,,,,,,,,,,,,,,,,,,,
595,,,,,,,0.189,0.,0.189,,,,,,,,,,,,,,,,,,,,
602,,,,0.089,0.,0.089,,,,,,,,,,,,,,,,,,,,,,,
610,,,,0.089,0.,0.089,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,,,0.232,0.,0.232,,,,,,,,,,,,,,,,,,,,
619,,,,0.09,0.,0.09,,,,,,,,,,,,,,,,,,,,,,,
627,,,,0.091,0.,0.091,,,,,,,,,,,,,,,,,,,,,,,
629,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.,0.007
631,,,,,,,0.245,0.,0.245,,,,,,,,,,,,,,,,,,,,
636,,,,0.094,0.,0.094,,,,,,,,,,,,,,,,,,,,,,,
644,,,,0.098,0.,0.098,,,,,,,,,,,,,,,,,,,,,,,
649,,,,,,,0.195,0.,0.195,,,,,,,,,,,,,,,,,,,,
653,,,,0.105,0.,0.105,,,,,,,,,,,,,,,,,,,,,,,
662,,,,0.102,0.,0.102,,,,,,,,,,,,,,,,,,,,,,,
667,,,,,,,0.238,0.,0.238,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.,0.008
670,,,,0.101,0.,0.101,,,,,,,,,,,,,,,,,,,,,,,
679,,,,0.103,0.,0.103,,,,,,,,,,,,,,,,,,,,,,,
684,,,,,,,,,,0.11447,0.00024,0.00191,0.00056,0.117,0.004,0.002,0.11333,0.00026,0.00194,0.00057,0.116,0.004,0.001,,,,,,
685,,,,,,,0.236,0.,0.236,,,,,,,,,,,,,,,,,,,,
687,,,,0.105,0.,0.105,,,,,,,,,,,,,,,,,,,,,,,
696,,,,0.11,0.,0.11,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,0.262,0.,0.262,,,,,,,,,,,,,,,,,,,,
704,,,,0.111,0.,0.111,,,,,,,,,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.,0.009
713,,,,0.114,0.,0.114,,,,,,,,,,,,,,,,,,,,,,,
721,,,,,,,0.325,0.,0.325,,,,,,,,,,,,,,,,,,,,
739,,,,,,,0.285,0.,0.285,,,,,,,,,,,,,,,,,,,,
744,,,,0.125,0.,0.125,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.,0.01
757,,,,,,,0.296,0.,0.296,,,,,,,,,,,,,,,,,,,,
775,,,,0.142,0.,0.142,0.31,0.,0.31,,,,,,,,,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.,0.011
793,,,,,,,0.354,0.,0.354,,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,0.11479,0.00027,0.00235,0.00064,0.118,0.006,0.,0.11397,0.00026,0.00237,0.00064,0.117,0.005,0.002,,,,,,
806,,,,0.144,0.,0.144,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,0.359,0.,0.359,,,,,,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.,0.012
829,,,,,,,0.377,0.,0.377,,,,,,,,,,,,,,,,,,,,
837,,,,0.15,0.,0.15,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,0.352,0.,0.352,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.,0.013
865,,,,,,,0.456,0.,0.456,,,,,,,,,,,,,,,,,,,,
868,,,,0.16,0.,0.16,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,0.419,0.003,0.416,,,,,,,,,,,,,,,,,,,,
883,,,,,,,0.402,0.,0.402,,,,,,,,,,,,,,,,,,,,
898,,,,0.178,0.,0.178,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,0.434,0.,0.433,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.,0.014
911,,,,,,,,,,0.11477,0.00024,0.00288,0.00075,0.118,0.002,0.004,0.11505,0.00027,0.00284,0.00073,0.119,0.,0.008,,,,,,
914,,,,0.186,0.,0.185,,,,,,,,,,,,,,,,,,,,,,,
929,,,,0.188,0.,0.188,,,,,,,,,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017
960,,,,0.208,0.,0.208,,,,,,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.,0.016
991,,,,0.206,0.,0.206,0.556,0.,0.556,,,,,,,,,,,,,,,,,,,,
1021,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.,0.017
1022,,,,0.222,0.,0.222,,,,,,,,,,,,,,,,,,,,,,,
1025,,,,,,,,,,0.11764,0.00024,0.00336,0.00082,0.122,0.,0.008,0.11240,0.00026,0.00342,0.00082,0.117,0.004,0.004,,,,,,
1053,,,,0.232,0.,0.232,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02
1081,,,,,,,0.638,0.,0.638,,,,,,,,,,,,,,,,,,,,
1084,,,,0.249,0.,0.249,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.,0.02
1115,,,,0.273,0.,0.273,,,,,,,,,,,,,,,,,,,,,,,
1138,,,,,,,,,,0.11542,0.00024,0.00398,0.04093,0.16,0.011,0.038,0.11372,0.00026,0.00404,0.00090,0.119,0.004,0.004,,,,0.023,0.,0.023
1146,,,,0.272,0.,0.272,,,,,,,,,,,,,,,,,,,,,,,
1164,,,,,,,0.797,0.016,0.781,,,,,,,,,,,,,,,,,,,,
1171,,,,,,,0.753,0.,0.752,,,,,,,,,,,,,,,,,,,,
1177,,,,0.282,0.,0.282,,,,,,,,,,,,,,,,,,,,,,,
1178,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.,0.022
1208,,,,0.308,0.,0.308,,,,,,,,,,,,,,,,,,,,,,,
1217,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.,0.024
1239,,,,0.319,0.,0.319,,,,,,,,,,,,,,,,,,,,,,,
1252,,,,,,,,,,0.11362,0.00024,0.00468,0.00099,0.119,0.003,0.006,0.11376,0.00030,0.00467,0.00096,0.119,0.003,0.006,,,,,,
1256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.,0.026
1261,,,,,,,0.899,0.003,0.895,,,,,,,,,,,,,,,,,,,,
1269,,,,0.318,0.,0.318,,,,,,,,,,,,,,,,,,,,,,,
1295,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.,0.028
1300,,,,0.342,0.,0.342,,,,,,,,,,,,,,,,,,,,,,,
1331,,,,0.361,0.,0.361,,,,,,,,,,,,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.,0.029
1351,,,,,,,0.98,0.,0.98,,,,,,,,,,,,,,,,,,,,
1362,,,,0.374,0.,0.374,,,,,,,,,,,,,,,,,,,,,,,
1365,,,,,,,,,,0.11499,0.00025,0.00544,0.00106,0.121,0.002,0.008,0.11763,0.00026,0.00722,0.00138,0.126,0.007,0.006,,,,,,
1370,,,,0.376,0.,0.376,,,,,,,,,,,,,,,,,,,,,,,
1374,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.,0.031
1393,,,,0.396,0.,0.396,,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.,0.032
1424,,,,0.414,0.,0.414,,,,,,,,,,,,,,,,,,,,,,,
1441,,,,,,,1.152,0.,1.152,,,,,,,,,,,,,,,,,,,,
1452,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.,0.033
1454,,,,,,,1.164,0.003,1.16,,,,,,,,,,,,,,,,,,,,
1479,,,,,,,,,,0.11520,0.00033,0.00610,0.00117,0.122,0.004,0.008,0.11671,0.00026,0.01123,0.00119,0.129,0.004,0.012,,,,,,
1491,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036,0.,0.036
1530,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.,0.039
1531,,,,,,,1.343,0.,1.342,,,,,,,,,,,,,,,,,,,,
1566,,,,0.5,0.003,0.496,,,,,,,,,,,,,,,,,,,,,,,
1570,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.,0.039
1593,,,,,,,,,,0.11453,0.00021,0.00694,0.00122,0.123,0.,0.012,0.11498,0.00026,0.00690,0.00123,0.123,0.004,0.008,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.,0.042
1621,,,,,,,1.422,0.003,1.418,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042,0.,0.042
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.,0.045
1706,,,,,,,,,,0.11512,0.00024,0.00783,0.00131,0.124,0.004,0.009,0.11488,0.00029,0.00778,0.00161,0.124,0.002,0.011,,,,,,
1709,,,,0.583,0.,0.583,,,,,,,,,,,,,,,,,,,,,,,
1711,,,,,,,1.589,0.004,1.584,,,,,,,,,,,,,,,,,,,,
1726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,0.,0.045
1765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.,0.049
1801,,,,,,,1.749,0.,1.749,,,,,,,,,,,,,,,,,,,,
1805,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.,0.05
1820,,,,,,,,,,0.11477,0.00026,0.01456,0.00139,0.131,0.004,0.016,0.11540,0.00027,0.00866,0.00139,0.125,0.004,0.009,,,,,,
1826,,,,0.669,0.,0.667,,,,,,,,,,,,,,,,,,,,,,,
1844,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.,0.053
1851,,,,0.714,0.003,0.71,,,,,,,,,,,,,,,,,,,,,,,
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,0.,0.055
1922,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
1933,,,,,,,,,,0.11492,0.00025,0.00985,0.00150,0.126,0.,0.015,0.11604,0.00031,0.00959,0.00147,0.127,0.003,0.011,,,,,,
1961,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.,0.06
1993,,,,0.81,0.,0.809,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.,0.062
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.,0.082
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.,0.064
2047,,,,,,,,,,0.11444,0.00024,0.01432,0.00155,0.13,0.004,0.016,0.11320,0.00026,0.01080,0.00154,0.126,0.004,0.012,,,,,,
2079,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.,0.067
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067,0.,0.067
2136,,,,0.941,0.,0.941,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071,0.,0.071
2161,,,,,,,2.557,0.,2.557,0.11369,0.00024,0.01191,0.00168,0.127,0.002,0.015,0.11544,0.00027,0.01706,0.00164,0.134,0.007,0.015,,,,,,
2197,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,0.,0.075
2236,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.,0.077
2274,,,,,,,,,,0.11543,0.00024,0.01308,0.00175,0.13,0.002,0.017,0.11478,0.00026,0.01302,0.00173,0.13,0.003,0.015,,,,,,
2275,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.,0.078
2278,,,,1.093,0.,1.093,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,1.054,0.003,1.051,,,,,,,,,,,,,,,,,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.,0.08
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,0.,0.086
2388,,,,,,,,,,0.11314,0.00024,0.01812,0.00182,0.133,0.004,0.02,0.11679,0.00026,0.01469,0.00197,0.133,0.003,0.018,,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.,0.087
2420,,,,1.211,0.,1.211,,,,,,,,,,,,,,,,,,,,,,,
2432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,0.,0.089
2471,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.,0.094
2502,,,,,,,,,,0.11394,0.00024,0.02006,0.00190,0.136,0.003,0.022,0.11354,0.00026,0.01567,0.00204,0.131,0.003,0.018,,,,,,
2510,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.,0.094
2521,,,,,,,3.499,0.004,3.495,,,,,,,,,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097,0.,0.097
2562,,,,1.339,0.,1.339,,,,,,,,,,,,,,,,,,,,,,,
2588,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.,0.102
2615,,,,,,,,,,0.11453,0.00024,0.01707,0.00198,0.134,0.003,0.019,0.11695,0.00026,0.02146,0.00197,0.14,0.004,0.023,,,,,,
2628,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102,0.,0.102
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.,0.111
2705,,,,1.509,0.,1.509,,,,,,,,,,,,,,,,,,,,,,,
2706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.,0.111
2729,,,,,,,,,,0.11403,0.00023,0.01868,0.00210,0.135,0.004,0.02,0.11460,0.00027,0.02436,0.00214,0.141,0.004,0.026,,,,,,
2745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111,0.,0.111
2784,,,,,,,,,,,,,,,,,,,,,,,,,,,0.114,0.,0.114
2824,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118,0.,0.118
2842,,,,,,,,,,0.11459,0.00027,0.01999,0.00215,0.137,0.002,0.024,0.11428,0.00026,0.02452,0.00213,0.141,0.003,0.027,,,,,,
2847,,,,1.649,0.,1.649,,,,,,,,,,,,,,,,,,,,,,,
2863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122,0.,0.122
2881,,,,,,,4.625,0.035,4.589,,,,,,,,,,,,,,,,,,,,
2902,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,0.,0.126
2941,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132,0.,0.132
2956,,,,,,,,,,0.11331,0.00024,0.02154,0.00749,0.142,0.,0.033,0.11499,0.00026,0.02112,0.00251,0.139,0.004,0.024,,,,,,
2980,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131,0.,0.131
3019,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136,0.,0.136
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,0.,0.142
3070,,,,,,,,,,0.11358,0.00024,0.02567,0.00226,0.141,0.004,0.028,0.11453,0.00028,0.02306,0.00234,0.14,0.002,0.027,,,,,,
3098,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.,0.14
3137,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,0.,0.147
3183,,,,,,,,,,0.11275,0.00024,0.02789,0.00236,0.143,0.003,0.03,0.11304,0.00026,0.02902,0.00238,0.144,0.004,0.032,,,,,,
3241,,,,,,,5.704,0.008,5.696,,,,,,,,,,,,,,,,,,,,
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,0.159,0.,0.159
3297,,,,,,,,,,0.11513,0.00024,0.02638,0.00237,0.144,0.004,0.029,0.11449,0.00027,0.03154,0.00239,0.148,0.004,0.033,,,,,,
3398,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,0.,0.168
3410,,,,,,,,,,0.11317,0.00025,0.03078,0.00267,0.147,0.003,0.034,0.11451,0.00025,0.02780,0.00578,0.148,0.,0.037,,,,,,
3416,,,,2.331,0.,2.331,,,,,,,,,,,,,,,,,,,,,,,
3524,,,,,,,,,,0.11252,0.00024,0.02961,0.00264,0.145,0.003,0.033,0.11243,0.00026,0.03452,0.00255,0.149,0.004,0.037,,,,,,
3529,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185,0.,0.185
3601,,,,,,,7.538,0.024,7.513,,,,,,,,,,,,,,,,,,,,
3638,,,,,,,,,,0.11449,0.00023,0.03638,0.00271,0.154,0.003,0.04,0.11460,0.00026,0.03508,0.00268,0.152,0.004,0.037,,,,,,
3660,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192,0.,0.192
3674,,,,,,,,,,0.11227,0.00021,0.05351,0.00265,0.169,0.007,0.053,0.10872,0.00023,0.06807,0.00265,0.179,0.007,0.067,,,,,,
3751,,,,,,,,,,0.11561,0.00024,0.03900,0.00279,0.157,0.003,0.042,0.11609,0.00027,0.03801,0.00271,0.157,0.004,0.041,,,,,,
3790,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206,0.,0.206
3865,,,,,,,,,,0.11369,0.00024,0.03535,0.00799,0.157,0.003,0.044,0.11461,0.00026,0.03535,0.00287,0.153,0.004,0.038,,,,,,
3921,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.,0.231
3979,,,,,,,,,,0.11636,0.00025,0.04028,0.00321,0.16,0.003,0.044,0.11467,0.00025,0.04059,0.00317,0.158,0.004,0.044,,,,,,
3985,,,,3.126,0.,3.126,,,,,,,,,,,,,,,,,,,,,,,
4024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.,0.229
4052,,,,,,,,,,,,,,,,,,,,,,,,,,,0.236,0.,0.236
4092,,,,,,,,,,0.11493,0.00024,0.04118,0.00295,0.159,0.003,0.045,0.11410,0.00028,0.04137,0.00673,0.162,0.003,0.049,,,,,,
4182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256,0.,0.256
4206,,,,,,,,,,0.11610,0.00024,0.04846,0.00304,0.168,0.003,0.053,0.11469,0.00026,0.04622,0.00306,0.164,0.003,0.05,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,0.,0.271
4319,,,,,,,,,,0.11433,0.00024,0.05183,0.00322,0.169,0.003,0.056,0.11525,0.00026,0.04807,0.00315,0.166,0.004,0.051,,,,,,
4433,,,,,,,,,,0.11484,0.00024,0.05356,0.00326,0.172,0.004,0.057,0.11650,0.00026,0.05106,0.00327,0.171,0.003,0.055,,,,,,
4444,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284,0.,0.284
4547,,,,,,,,,,0.11533,0.00024,0.05712,0.00330,0.176,0.004,0.061,0.11261,0.00026,0.04934,0.00340,0.165,0.003,0.053,,,,,,
4555,,,,4.098,0.,4.098,,,,,,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,0.,0.305
4660,,,,,,,,,,0.11440,0.00025,0.05402,0.00343,0.172,0.007,0.054,0.11518,0.00026,0.05907,0.00349,0.178,0.004,0.062,,,,,,
4705,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317,0.,0.317
4774,,,,,,,,,,0.11448,0.00024,0.05947,0.00338,0.177,0.003,0.064,0.11410,0.00026,0.05695,0.00350,0.175,0.004,0.061,,,,,,
4836,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331,0.,0.331
4887,,,,,,,,,,0.11707,0.00024,0.05891,0.00357,0.179,0.004,0.062,0.11307,0.00026,0.05832,0.00354,0.175,0.007,0.058,,,,,,
4966,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.,0.36
5001,,,,,,,,,,0.11338,0.00025,0.06227,0.00372,0.179,0.004,0.066,0.11406,0.00025,0.06171,0.00362,0.179,0.004,0.065,,,,,,
5097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.,0.37
5115,,,,,,,,,,0.11423,0.00024,0.06663,0.00372,0.185,0.003,0.071,0.11590,0.00026,0.06528,0.00375,0.185,0.004,0.069,,,,,,
5124,,,,5.265,0.011,5.253,,,,,,,,,,,,,,,,,,,,,,,
5228,,,,,,,,,,0.11423,0.00024,0.06459,0.00379,0.183,0.004,0.069,0.11637,0.00026,0.07035,0.00382,0.19,0.003,0.075,,,,0.388,0.,0.388
5342,,,,,,,,,,0.11530,0.00024,0.07075,0.00390,0.19,0.003,0.075,0.11662,0.00026,0.07130,0.00395,0.192,0.008,0.072,,,,,,
5358,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416,0.,0.416
5456,,,,,,,,,,0.11538,0.00024,0.07318,0.00415,0.193,0.004,0.077,0.11434,0.00026,0.07426,0.00400,0.193,0.008,0.074,,,,,,
5489,,,,,,,,,,,,,,,,,,,,,,,,,,,0.422,0.,0.422
5569,,,,,,,,,,0.11531,0.00024,0.07528,0.00405,0.195,0.003,0.08,0.11441,0.00026,0.07718,0.00422,0.196,0.003,0.082,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461,0.,0.461
5683,,,,,,,,,,0.11343,0.00024,0.07801,0.00416,0.196,0.003,0.083,0.11573,0.00026,0.07821,0.00403,0.198,0.004,0.082,,,,,,
5693,,,,6.402,0.011,6.39,,,,,,,,,,,,,,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,,,,,0.459,0.,0.459
5796,,,,,,,,,,0.11208,0.00024,0.08384,0.00423,0.2,0.003,0.089,0.11392,0.00026,0.08397,0.00418,0.202,0.004,0.088,,,,,,
5881,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479,0.,0.479
5910,,,,,,,,,,0.11301,0.00024,0.08440,0.00433,0.202,0.011,0.081,0.11513,0.00026,0.08659,0.00427,0.206,0.007,0.087,,,,,,
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.508,0.,0.508
6034,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499,0.,0.499
6142,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536,0.003,0.532
6221,,,,,,,,,,0.11761,0.00030,0.09378,0.00459,0.216,0.003,0.099,0.11566,0.00026,0.09822,0.00458,0.218,0.004,0.103,,,,,,
6273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556,0.,0.556
